"","connectedness_level","tot_tags","tot_comments","tot_reactions","totcommon_sharedInterests","sharedBeliefs-religion","sharedBeliefs-causes_you_care_about","sharedBeliefs-cultural_background","sharedBeliefs-politics","sharedActivities-activism","sharedActivities-business","sharedActivities-event_attendance","sharedActivities-going_out","sharedActivities-sports_outdoor","sharedActivities-work_study","sameInstitution-coworker","sameInstitution-same_other_institution","sameInstitution-same_school","sameInstitution-same_university","commonPlace-live_same_city","commonPlace-live_together","commonPlace-same_hometown","is_male","friend_same_gender"
"470",2,0,0,4,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"471",4,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"472",2,0,0,10,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE
"473",2,0,1,41,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,FALSE,TRUE
"474",3,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"475",2,0,3,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,TRUE
"476",4,1,4,54,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,FALSE,TRUE
"477",5,0,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"478",4,0,7,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"479",6,1,50,29,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"480",5,0,2,52,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"481",5,1,1,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"482",4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"483",6,4,40,87,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE
"484",3,0,5,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"485",5,0,28,186,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,TRUE
"486",5,1,19,116,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,FALSE,TRUE
"487",3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE
"488",6,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"489",7,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"490",3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"491",3,0,1,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,FALSE,TRUE
"492",3,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE
"493",2,0,2,12,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE
"494",2,3,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"495",2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"496",2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"497",3,0,7,79,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"498",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"499",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"500",0,4,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"501",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"502",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"503",0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"504",0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"505",0,4,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"506",0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,FALSE
"507",1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"508",1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"509",1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"510",1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"511",6,1,4,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"512",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"513",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"514",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"515",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"516",1,0,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"517",2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"518",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"519",2,1,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"520",6,2,12,123,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,TRUE
"521",2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"522",3,0,2,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"523",4,0,4,8,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,FALSE,TRUE
"524",3,0,19,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"525",1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"526",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"527",1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FALSE,FALSE
"528",1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE
"529",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"530",1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE
"531",1,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"532",1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"533",1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"534",1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE
"535",1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE
"536",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"537",3,3,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,TRUE
"538",4,1,4,109,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"539",4,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"540",5,4,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE
"541",3,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"542",5,12,16,33,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE
"543",5,1,0,9,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,TRUE
"544",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"545",3,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"546",4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"547",4,0,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"548",4,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE,TRUE
"549",2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,TRUE,TRUE
"550",3,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE
"551",7,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,TRUE,TRUE
"552",7,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,TRUE,FALSE
"553",2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,TRUE
"554",5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"555",7,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,TRUE,TRUE
"556",7,0,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,TRUE,TRUE
"557",4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"558",2,0,6,88,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,TRUE,TRUE
"559",3,0,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,TRUE,TRUE
"560",2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRUE,FALSE
"561",2,0,3,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,TRUE,FALSE
"562",1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE
"563",4,0,16,17,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,TRUE,TRUE
"564",2,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,TRUE,FALSE
"565",1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE
"566",1,0,0,87,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,TRUE,FALSE
"567",1,0,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"568",1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE
"569",1,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"570",1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"571",1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"572",1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"573",1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"574",1,0,2,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"575",1,0,0,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"576",1,0,1,13,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"577",3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,TRUE
"578",7,0,0,2,8,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,FALSE,FALSE
"579",7,0,0,2,3,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,FALSE,TRUE
"580",7,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,FALSE,TRUE
"581",3,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,FALSE,TRUE
"582",2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"583",6,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"584",2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"585",4,1,0,1,2,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,FALSE,TRUE
"586",5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"587",4,4,4,13,4,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"588",7,11,3,6,5,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,FALSE,FALSE
"589",2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"590",2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"591",4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,FALSE
"592",4,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,TRUE
"593",7,1,1,0,9,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,FALSE,FALSE
"594",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"595",5,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"596",1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"597",5,0,2,19,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE
"598",6,0,4,29,7,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,FALSE,TRUE
"599",3,0,0,6,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,FALSE,TRUE
"600",4,0,25,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"601",2,0,0,5,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,FALSE,TRUE
"602",2,0,1,10,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"603",6,0,0,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,FALSE,FALSE
"604",2,0,2,22,2,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,FALSE,TRUE
"605",1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"606",1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"607",2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"608",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"609",4,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"610",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"611",4,0,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"612",1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"613",5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"614",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"615",1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"616",7,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE
"617",7,0,2,5,6,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,TRUE,TRUE
"618",7,0,5,0,2,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,TRUE,TRUE
"619",2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"620",4,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,TRUE
"621",4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"622",2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE
"623",5,0,7,5,8,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,TRUE,TRUE
"624",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE
"625",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"626",2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"627",7,1,0,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"628",7,7,7,10,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE
"629",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"630",1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"631",6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"632",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"633",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"634",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"635",3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"636",7,2,0,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"637",2,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,TRUE,TRUE
"638",3,2,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,TRUE,TRUE
"639",4,5,2,2,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,TRUE,TRUE
"640",7,19,10,32,10,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,TRUE,TRUE
"641",7,2,0,21,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,TRUE,TRUE
"642",3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,TRUE,FALSE
"643",4,4,12,4,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,TRUE,TRUE
"644",7,1,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,TRUE,TRUE
"645",2,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,TRUE,TRUE
"646",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE
"647",3,0,0,3,5,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,FALSE,FALSE
"648",4,0,5,3,6,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,FALSE,FALSE
"649",4,0,0,3,5,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,FALSE,TRUE
"650",6,1,37,15,10,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,FALSE,FALSE
"651",5,0,1,3,9,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,FALSE,FALSE
"652",3,0,0,2,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,FALSE,TRUE
"653",7,1,27,30,6,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,FALSE,TRUE
"654",6,0,3,4,8,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,FALSE,TRUE
"655",4,0,2,5,6,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,FALSE,FALSE
"656",3,0,7,1,2,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,FALSE,FALSE
"657",5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"658",7,1,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"659",7,1,12,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"660",7,1,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"661",7,1,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"662",7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"663",4,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"664",4,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"665",4,0,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"666",4,0,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"667",4,0,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"668",4,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"669",5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"670",5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"671",5,0,3,6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"672",5,0,3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"673",6,1,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"674",6,1,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"675",6,1,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"676",6,1,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"677",4,0,2,13,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"678",2,6,19,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"679",2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"680",5,0,5,11,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"681",2,6,6,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"682",1,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"683",1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"684",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"685",3,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"686",2,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"687",1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"688",7,2,4,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"689",4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"690",6,1,3,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"691",7,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"692",4,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"693",6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"694",7,6,10,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"695",6,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"696",7,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"697",7,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"698",7,2,3,31,6,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,TRUE,TRUE
"699",2,1,25,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE
"700",3,0,0,1,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,TRUE,TRUE
"701",2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE
"702",4,0,2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,FALSE
"703",2,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE
"704",3,0,1,8,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,TRUE,TRUE
"705",2,2,5,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,TRUE
"706",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"707",2,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,FALSE
"708",7,0,0,33,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,FALSE,FALSE
"709",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"710",1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
